Date,Close,High,Low,Open,Volume
2000-01-03,22.910491943359375,23.696444259733703,22.67470642833715,23.49995573091494,12019200
2000-01-04,22.407793045043945,22.50659223498543,21.87427416301909,22.328752607643814,11723400
2000-01-05,22.26949119567871,22.941330947912014,21.815012374241917,22.210211270748704,8714550
2000-01-06,22.58564567565918,23.059884954938113,22.052126486470378,22.17068630629011,8369250
2000-01-07,23.00060272216797,23.237722337860422,22.44732301585921,22.961083389245594,6571950
2000-01-10,22.60540199279785,23.198200980291862,22.60540199279785,23.000600714767543,4723500
2000-01-11,22.07188606262207,22.269484547344522,21.57788623265754,22.131165969854646,8405550
2000-01-12,22.2102108001709,22.407811148777512,21.97309110547484,22.032371029148855,7271850
2000-01-13,22.54612922668457,22.921567498150846,22.30900955667239,22.486849309181526,6918900
2000-01-14,23.35628890991211,23.949088120823586,23.020369960088814,23.3760494866357,9731850
2000-01-18,22.447324752807617,23.553884251049446,22.210205118767117,23.37604452551907,5296650
2000-01-19,23.43533706665039,23.830536066720175,22.84253766200561,22.84253766200561,15734700
2000-01-20,23.415569305419922,24.028129105465897,23.000609849374506,23.830528761465338,7770300
2000-01-21,23.059877395629883,23.39579617197444,22.961078181194118,23.35627684801587,5160600
2000-01-24,23.07964324951172,23.573641243940262,22.822763062235087,23.51436133988251,6459150
2000-01-25,23.59341049194336,23.949090047098284,23.079651737523946,23.079651737523946,7579950
2000-01-26,24.79876136779785,24.976601086429678,23.711962484243628,23.830522296664846,8386650
2000-01-27,25.510120391845703,25.766998780877852,24.838280847827942,25.11491980873917,8165850
2000-01-28,24.24547576904297,25.154434713858926,24.225715202064777,25.154434713858926,7500000
2000-01-31,25.510120391845703,25.766998780877852,24.285001116926306,24.285001116926306,7160250
2000-02-01,26.478355407714844,26.715475013781184,25.70771668799924,26.06339609709875,9651000
2000-02-02,26.04363441467285,26.616672795362625,25.727474372354965,26.24123285817756,7126200
2000-02-03,26.30051612854004,26.834035250818243,25.371798259452476,26.399317172051667,9200250
2000-02-04,25.846038818359375,26.34003863427489,25.78675891281268,26.083158440546157,5115150
2000-02-07,25.984359741210938,26.359797944759293,25.84603935569991,25.984359741210938,4684200
2000-02-08,26.893327713012695,27.229248523307454,26.55740871179784,26.57716929154456,6318600
2000-02-09,26.20171546936035,27.3082729857037,26.063395101412823,26.85379436113176,9818550
2000-02-10,26.28075408935547,26.478352533576068,25.727474465564367,26.28075408935547,6880500
2000-02-11,26.1226806640625,26.873560756763947,25.925082163102626,26.320280974101728,7052550
2000-02-14,24.996366500854492,26.379565283542444,24.996366500854492,26.0041251746078,5904750
2000-02-15,25.628677368164062,26.083155998443956,25.17419692880519,25.312517298489933,8965500
2000-02-16,25.134685516357422,25.984364953663317,24.976606336262194,25.608924865722656,4829700
2000-02-17,24.779001235961914,25.766999087319963,24.601161514172716,25.490360123118716,5716200
2000-02-18,23.632917404174805,24.83827586542789,23.57363750950791,24.680196749342446,8121300
2000-02-22,24.42332649230957,24.937085184428724,23.75148681101564,24.028127637531725,7068600
2000-02-23,24.462841033935547,25.035881341338825,24.20596264283123,24.462841033935547,4452900
2000-02-24,24.028125762939453,24.522123840601832,23.593405790243505,24.423324586885236,5199900
2000-02-25,23.988615036010742,24.8975747159697,23.672456563131256,24.225734795210453,4644300
2000-02-28,24.64068031311035,25.37179975647119,24.14668230272093,24.265242114667057,6051000
2000-02-29,25.1742000579834,25.60891998168658,24.56164222126438,24.56164222126438,6166950
2000-03-01,25.92507553100586,25.92507553100586,24.937076042636974,25.253236096004485,4866300
2000-03-02,25.47060203552246,25.648441774658952,25.21372361837822,25.450843270560213,3583800
2000-03-03,25.648433685302734,26.043634187015194,25.095155877431377,25.925074398317218,5981400
2000-03-06,26.379554748535156,26.67595424009173,26.004114789537184,26.22147562273129,5691450
2000-03-07,25.865808486938477,26.61668695158847,25.60892820286463,26.37956724600639,4566900
2000-03-08,24.97661018371582,25.747249245145316,24.858050328111283,25.52988830381711,5247750
2000-03-09,25.648433685302734,25.687954820921263,24.68019661698846,24.897555626575148,3979500
2000-03-10,24.877805709838867,25.786765082040777,24.58140611119472,25.29276514794067,5311350
2000-03-13,25.31252098083496,25.668200432556297,24.38380301547789,24.54188216877207,4723350
2000-03-14,24.97661018371582,25.58916823161938,24.818529170189887,25.45084960613397,4129650
2000-03-15,26.28075408935547,26.616672891793552,24.403556205707975,24.620917027060994,8861700
2000-03-16,28.49387550354004,28.57291598480936,26.616678998297512,26.853798633026223,15634950
2000-03-17,28.770519256591797,29.16571808561979,27.980119789456385,28.217239448689064,11889150
2000-03-20,27.36756134033203,28.612439609235704,26.715482247096773,28.454360432083966,8076150
2000-03-21,29.086685180664062,29.24476620075913,27.031648201147334,27.328047852475702,8345550
2000-03-22,28.948366165161133,29.126205953597452,28.059167222979525,28.651966517767264,8604150
2000-03-23,31.141714096069336,31.359074990144716,28.750758733875593,28.77051930854047,10431450
2000-03-24,30.410587310791016,31.853063605510183,30.351307413499026,30.667465659670377,9489000
2000-03-27,29.936351776123047,30.627951868092826,29.58067234908,30.35131110767327,4828950
2000-03-28,29.798023223876953,30.27226232987541,29.44234389437811,29.63994412490367,7325700
2000-03-29,28.57291603088379,29.877074023994666,28.236997150836192,29.798033542597896,9088350
2000-03-30,27.505887985229492,28.69148660528249,27.16996897924112,28.27652708826394,8017200
2000-03-31,27.56515884399414,27.940598886472834,27.189718801515447,27.82203906348791,6805050
2000-04-03,29.244762420654297,29.40284161123654,27.762764355571807,27.802283700947452,8509500
2000-04-04,27.569894790649414,29.198664433232825,26.37811256888481,29.079486211056366,12638700
2000-04-05,27.45073127746582,27.6294987065199,26.77538886893906,26.77538886893906,7310700
2000-04-06,27.78839111328125,28.046609398144486,27.5897601246426,27.649349239382648,4853400
2000-04-07,27.45073127746582,28.046622707646094,27.331552991429763,28.046622707646094,4914150
2000-04-10,28.00688934326172,28.304834974573016,27.053463323065575,27.172641575590095,7864950
2000-04-11,27.331539154052734,27.927430282546002,27.013731764533265,27.649348362087615,8217150
2000-04-12,27.589773178100586,28.900734322632363,27.49045854605059,27.94730803570016,9133350
2000-04-13,26.85483741760254,27.569907069123165,26.775386446444358,27.33155051861629,6781050
2000-04-14,25.06716537475586,26.179497248694336,24.07401360450451,26.060318963523525,13084500
2000-04-17,24.987714767456055,25.245933176810308,23.815793733557175,24.63017990664277,8708700
2000-04-18,25.583608627319336,25.722648762916013,24.80894968879081,24.868538837908392,6833400
2000-04-19,24.789081573486328,25.742507787851185,24.034286426619545,25.66305499714872,9057150
2000-04-20,24.570592880249023,24.848674967558733,24.23291982581956,24.828811311852146,4540650
2000-04-24,23.756196975708008,24.292499095031385,23.65688237459782,24.15345901718027,7792800
2000-04-25,24.808935165405273,24.967838863856247,23.915098451902065,24.074002150353042,6327150
2000-04-26,24.292503356933594,25.027436625930566,24.213052389512786,25.027436625930566,5500500
2000-04-27,23.478124618530273,23.994563301767403,23.299357172196288,23.87538500421141,9298200
2000-04-28,22.921958923339844,23.736345179626998,22.802780624226262,23.597303224488975,8603250
2000-05-01,23.438386917114258,23.954825331353,22.743179331140905,23.041124919839326,8439750
2000-05-02,24.193185806274414,24.47126779557688,23.319212540955334,23.45825262634864,8411250
2000-05-03,23.597305297851562,24.391827967924517,23.597305297851562,23.895251071814336,9320550
2000-05-04,23.279489517211914,23.9746973458687,23.160311240129744,23.875380902622766,6172200
2000-05-05,22.941818237304688,23.12058565214083,22.405515992796268,22.882229099025974,14505150
2000-05-08,22.882232666015625,23.259631206783524,22.663739731106034,22.763054370880127,5497650
2000-05-09,22.524686813354492,23.10071435320316,22.524686813354492,22.961674288921234,6378000
2000-05-10,21.849346160888672,22.46510108504142,21.849346160888672,22.46510108504142,6616050
2000-05-11,22.246604919433594,22.465097748481266,21.7698919698637,22.266466746655283,7853100
2000-05-12,22.763042449951172,23.16030261952019,21.650712884048605,21.96852029229762,12221850
2000-05-15,23.716480255126953,23.895247694235948,22.902095860913665,23.120588791430297,6703200
2000-05-16,23.597305297851562,24.37196431015477,23.4185378334739,24.352100652385023,7925100
2000-05-17,23.517841339111328,23.815786971864075,23.219895706358585,23.279484832909134,4350600
2000-05-18,23.8753719329834,24.272633919689056,23.43838629352889,23.43838629352889,5156250
2000-05-19,23.041126251220703,23.815784826598556,22.96167530198726,23.716470230798922,5114550
2000-05-22,22.941818237304688,23.279489414712003,22.405515992796268,23.279489414712003,4164600
2000-05-23,23.239765167236328,23.696614645548365,22.862366665186038,22.862366665186038,5208750
2000-05-24,22.763042449951172,23.339069968603578,22.4055077517844,23.041124386797936,8573100
2000-05-25,22.326065063476562,23.43839694975346,22.167161287658292,22.88223100661501,7721400
2000-05-26,22.405506134033203,22.643862582267598,22.04797146168161,22.365780665499265,6163950
2000-05-30,23.358943939208984,23.358943939208984,22.604148737821617,22.76305251218835,4197750
2000-05-31,23.736343383789062,23.954836309461104,23.200041078353365,23.200041078353365,4983150
2000-06-01,24.51099395751953,24.86852870656674,23.974691833948715,24.113731912901006,8779650
2000-06-02,25.6431827545166,26.179484782406075,25.424688123403186,26.179484782406075,8867400
2000-06-05,25.22606658935547,25.78223061128638,25.186339288848973,25.58360138281791,4890450
2000-06-06,24.47127342224121,25.22607042442282,24.312369651605426,25.22607042442282,5546850
