Date,Close,High,Low,Open,Volume
2000-05-03,17.058513641357422,17.264866628954486,16.948458714638985,17.251109763114684,7065200
2000-05-04,17.49873924255371,17.540009853974826,17.127303739763654,17.168574351184773,10089400
2000-05-05,17.608789443969727,17.608789443969727,17.319895242154598,17.3336521089077,7078400
2000-05-08,17.70508575439453,17.77387008133468,17.471219042798023,17.581273965902263,7376600
2000-05-09,17.48497772216797,17.801385658918452,17.333652187200347,17.71884445802702,8383600
2000-05-10,17.9389591217041,18.076527826625146,17.52625300694097,17.540009877433075,11366400
2000-05-11,18.354459762573242,18.451280575186665,18.036334235414852,18.105491958710154,10974400
2000-05-12,18.153907775878906,18.299139038085936,18.077834257579983,18.24381284295945,7968600
2000-05-15,18.506595611572266,18.561921756898343,18.0916495216267,18.133144130621258,8905800
2000-05-16,18.42361068725586,18.520431464140838,18.202306054375907,18.42361068725586,8719000
2000-05-17,18.008670806884766,18.25763860605829,17.81502918530536,18.146986250870057,11096200
2000-05-18,18.025957107543945,18.229972351999173,17.91184688606899,18.03633076404167,7159000
2000-05-19,18.091642379760742,18.174631564989003,17.690527984490817,17.745854107976324,8433000
2000-05-22,18.43743896484375,18.57575433592285,18.202302834009284,18.229965908225104,9678000
2000-05-23,18.368276596069336,18.492760398301733,18.06398285727903,18.465097331138978,8577400
2000-05-24,18.354459762573242,18.465112119845728,18.160818137346396,18.32679667325512,9207800
2000-05-25,18.022497177124023,18.271464904820288,17.85651869199318,18.22997028353758,8616200
2000-05-26,18.229965209960938,18.395943648898367,18.050155234445388,18.07781830760163,5940200
2000-05-30,18.478931427001953,18.50659449800046,18.105479968522122,18.146974575019883,10202600
2000-05-31,18.43743896484375,18.561922798814937,18.216134371117192,18.368281279304203,9847400
2000-06-01,18.354459762573242,18.492775209163845,17.898018788824245,18.492775209163845,11889800
2000-06-02,17.524560928344727,18.133148679605316,17.400077070132333,17.93950712238604,18607400
2000-06-05,17.55221176147461,17.649032472530813,17.48305411072018,17.48305411072018,8654600
2000-06-06,18.216135025024414,18.25762963783768,17.42773738157233,17.483063531990023,12141000
2000-06-07,17.953344345092773,18.24380677286392,17.89801816837446,18.14698596360687,9557800
2000-06-08,17.71820068359375,17.84268452914593,17.690537606804376,17.732032221988437,10672600
2000-06-09,17.524560928344727,17.828854803975023,17.51072938854335,17.70437094576263,9388000
2000-06-12,17.870349884033203,18.07782298640201,17.676708321822318,17.676708321822318,11281200
2000-06-13,17.967161178588867,18.146971105703305,17.925666580023996,17.980992711443825,7572800
2000-06-14,18.285297393798828,18.534265134410308,18.091655817767673,18.133150441202922,11066400
2000-06-15,18.243797302246094,18.478933431236378,18.09165039525238,18.257628839245523,11316600
2000-06-16,18.672578811645508,18.672578811645508,18.28529569555212,18.28529569555212,19652200
2000-06-19,18.603425979614258,18.64492061005206,18.25763739263258,18.575762892655725,9028800
2000-06-20,18.42361068725586,18.45127376636585,18.091653737935932,18.257632212595897,8802400
2000-06-21,18.579214096069336,18.686408519478633,18.105483902292768,18.146978517806044,9380800
2000-06-22,18.299123764038086,18.75556449284629,18.14697685443535,18.672575269426616,9388800
2000-06-23,18.39594078063965,18.534256124854984,18.299120039688912,18.451266918325782,5766200
2000-06-26,18.447816848754883,18.63108475746791,18.312959331022654,18.423611653264484,6336400
2000-06-27,18.160810470581055,18.506598941079552,18.133147392941176,18.46510432461973,8157400
2000-06-28,18.174644470214844,18.285296795756487,18.050160603980494,18.160812929522137,7350000
2000-06-29,17.97062873840332,18.14698087726393,17.925676232419246,18.050160095144378,9433000
2000-06-30,17.372411727905273,17.91184170990233,17.192601733906255,17.856515557902632,19917400
2000-07-03,17.604087829589844,17.649040322574457,17.42773574172713,17.44156727803009,8588800
2000-07-05,17.026626586914062,17.4692358889297,16.94363734278613,17.4692358889297,13742200
2000-07-06,17.30324363708496,17.566042701117425,17.164928340225767,17.206422929283526,10957400
2000-07-07,17.375864028930664,17.56604761531697,17.26175387709888,17.400069212652557,9278200
2000-07-10,17.289424896240234,17.5245610748291,17.26176181640625,17.372414135742186,6433000
2000-07-11,17.828853607177734,17.87034822379646,17.289423591134344,17.289423591134344,8869800
2000-07-12,17.396631240844727,17.815035609785735,17.396631240844727,17.773540961626296,7552400
2000-07-13,17.261760711669922,17.40007610198779,17.123445321352055,17.372413023924217,7903800
2000-07-14,17.16493797302246,17.234095660262682,16.91597029895767,17.137274898126375,9968400
2000-07-17,17.4277400970459,17.690539352477543,17.206435460892934,17.690539352477543,10937800
2000-07-18,17.30324363708496,17.46922199331599,17.151096810539848,17.27558057771312,12308800
2000-07-19,17.41390609741211,17.55222147546939,17.289422257160552,17.40007455960638,8619600
2000-07-20,17.289424896240234,17.59371877441406,17.26176181640625,17.38624567565918,7792600
2000-07-21,17.068124771118164,17.427744904059065,17.012798596819565,17.413913360484415,8356400
2000-07-24,17.095788955688477,17.109620500151006,16.79149497751279,17.04046277783835,8316000
2000-07-25,16.680835723876953,17.15110804113385,16.625509568905553,17.04045573119105,11011400
2000-07-26,16.86065101623535,17.01279799013083,16.7638302146655,16.888314102398166,17256400
2000-07-27,17.815017700195312,17.92566998404746,17.0404517132303,17.0404517132303,16787800
2000-07-28,17.70437240600586,17.91184552013874,17.621383160352707,17.71820394694805,7987200
2000-07-31,17.745864868164062,17.953337957035817,17.52456024003419,17.71820178964783,11640600
2000-08-01,17.70437240600586,18.05016092956066,17.64904624223709,17.91184552013874,12354600
2000-08-02,18.340621948242188,18.395948107965392,17.98100191004136,18.022496529833763,16508800
2000-08-03,18.022497177124023,18.49276955166141,17.92567639413103,18.312959526103,9905800
2000-08-04,18.081275939941406,18.174638810543513,17.690535037051106,17.98099730114655,8025400
2000-08-07,17.90146255493164,18.022488475237342,17.856510070246667,17.898004671494334,7346600
2000-08-08,17.880720138549805,17.96716724809607,17.787357260239837,17.898009560459055,6273800
2000-08-09,17.939498901367188,18.20229803716208,17.939498901367188,18.06398270253319,9477200
2000-08-10,18.02349853515625,18.25991788322543,18.02349853515625,18.02349853515625,7043400
2000-08-11,18.106948852539062,18.343368307602937,18.05132074546521,18.343368307602937,6114400
2000-08-14,18.371179580688477,18.468528753334063,18.148667186069993,18.287737432706546,6543400
2000-08-15,18.093036651611328,18.55196840372753,18.079129628819928,18.468526266979126,7165800
2000-08-16,18.416379928588867,18.416379928588867,18.162576693779165,18.17648372034408,7294600
2000-08-17,18.649314880371094,18.691035942743287,18.412895526928654,18.412895526928654,8351400
2000-08-18,18.45114517211914,18.621506226091977,18.30164465536747,18.510250027579104,8297800
2000-08-21,18.579788208007812,18.63541631641502,18.412903882786186,18.468531991193395,5152000
2000-08-22,18.496335983276367,18.69103425678454,18.468521944203772,18.649313198175648,6467200
2000-08-23,18.802284240722656,18.85791230060645,18.635400061071273,18.635400061071273,9290600
2000-08-24,18.454627990722656,18.551977196400923,18.35727878504439,18.551977196400923,11205000
2000-08-25,18.454627990722656,18.62151234331397,18.34337175566178,18.468535020105264,6401800
2000-08-28,18.426809310913086,18.649321725233545,18.37118120733297,18.398995259123026,5888000
2000-08-29,18.36074447631836,18.468523889074632,18.30163963706492,18.426802826072205,6416800
2000-08-30,18.103466033935547,18.329455143251046,18.065221723128307,18.315548121139326,7704000
2000-08-31,18.166053771972656,18.30164728338068,18.10694890802557,18.190391068892044,7730800
2000-09-01,18.357271194458008,18.440713336251,18.190386910872025,18.246015005400686,8084800
2000-09-05,18.551969528198242,18.579783575466905,18.371178220951933,18.496341433660916,11928200
2000-09-06,18.468523025512695,18.70494237147182,18.468523025512695,18.593686208667524,11893200
2000-09-07,18.63541030883789,18.732759467167643,18.57978221836375,18.57978221836375,7297400
2000-09-08,18.579788208007812,18.579788208007812,18.301647665971768,18.482439018295196,9289800
2000-09-11,18.91007423400879,19.02480717199781,18.565875420041724,18.57978244282827,14298600
2000-09-12,19.080442428588867,19.2334197366898,18.85792998044206,19.080442428588867,15139400
2000-09-13,19.094345092773438,19.094345092773438,18.969181869295678,19.094345092773438,10436800
2000-09-14,18.972654342651367,19.066526739069104,18.871828435387872,19.03871269568607,8708800
2000-09-15,19.58108901977539,19.99829972332174,19.2751345038414,19.330762597647578,24841200
2000-09-18,19.946138381958008,20.19298792442254,19.80359146307004,19.831405496023788,17314600
2000-09-19,19.58108901977539,19.85922948880629,19.5532749728723,19.817508418451656,12280600
2000-09-20,19.247318267822266,19.90094829570351,19.23341124595245,19.622807858307237,17358800
2000-09-21,19.20560073852539,19.330763958399924,19.03871644535935,19.191693714094885,15926600
2000-09-22,19.247318267822266,19.30294635530152,18.885735699207107,19.205597202212825,18019600
2000-09-25,19.104772567749023,19.14997039184015,18.760573753516603,19.10824932344834,16944000
2000-09-26,19.275136947631836,19.539370426711926,19.13606669548442,19.13606669548442,11535000
2000-09-27,19.859222412109375,19.914850486092874,19.289034653778504,19.30294167227438,11929400
2000-09-28,19.83489990234375,19.9983074913727,19.70625988544862,19.87314423169095,17244400
2000-09-29,19.827938079833984,20.012206134933265,19.803600789537853,19.942671019801463,12960400
2000-10-02,20.345975875854492,20.401603971208846,19.887044089181085,19.887044089181085,12705000
2000-10-03,20.2069091796875,20.3877005212814,20.13737404830523,20.23472323224041,10045000
2000-10-04,19.859222412109375,20.09564172653925,19.747966264142377,20.0678276895475,13748600
2000-10-05,19.845317840576172,19.970481022471887,19.567177436363473,19.720154658680457,11162600
2000-10-06,19.900949478149414,20.31816015903305,19.817507341972686,20.012205659718383,10405600
2000-10-09,20.276445388793945,20.37379457790338,19.859234578324934,19.900955659371835,10663800
2000-10-10,20.7631893157959,20.87444552110492,20.359885571550702,20.401606648541584,14807800
2000-10-11,20.86052894592285,21.236018466949464,20.77708683013916,20.9022500038147,20725800
2000-10-12,20.943981170654297,21.110865482771064,20.679747676469415,20.693654702479144,19561000
2000-10-13,20.137374877929688,20.79100513985144,19.9287694751887,20.735377032453844,17011200
2000-10-16,19.53935432434082,20.137355915761926,19.455912241816943,20.137355915761926,13969400
2000-10-17,19.53935432434082,19.970471750714175,19.428098214308985,19.775773558158466,12933000
2000-10-18,19.261226654052734,19.95657779679832,19.23341260834291,19.80360054539429,12507200
2000-10-19,19.247318267822266,19.622807858307237,19.094341027254313,19.219504224082637,12546200
2000-10-20,19.678428649902344,19.678428649902344,19.20559008163614,19.20559008163614,10662800
2000-10-23,19.817502975463867,19.845317014727677,19.386385366874826,19.664525759512916,11157400
2000-10-24,19.30295181274414,20.08174525763872,19.247323709537387,20.02611715443196,12749800
2000-10-25,19.400300979614258,19.69234852124286,19.358579902238745,19.69234852124286,10830400
2000-10-26,19.525461196899414,19.789694646145204,19.48374012596587,19.622810362411023,10378000
2000-10-27,19.483736038208008,19.511550079661554,19.19168860294579,19.24731668585288,7943000
2000-10-30,19.900949478149414,19.98439161432614,19.483738797265776,19.483738797265776,10710000
2000-10-31,19.845317840576172,19.998295062893156,19.48373531509966,19.900945921418714,10070000
2000-11-01,20.48504066467285,20.48504066467285,20.012201979948564,20.012201979948564,14385000
2000-11-02,19.6228084564209,20.248624459637725,19.60890143412719,20.234717437344017,14968600
2000-11-03,19.469831466674805,19.78969298362732,19.44201742172241,19.581087646484374,10272200
2000-11-06,19.73406982421875,19.84532603182534,19.31685904569404,19.525464434956397,9351000
2000-11-07,19.803600311279297,20.10955481047041,19.720158175136266,19.78969328858879,8632600
2000-11-08,20.179094314575195,20.262536468873922,19.803604620230928,19.803604620230928,10074000
2000-11-09,20.095800399780273,20.403246581139914,19.71848008629344,20.319397622587285,10646400
2000-11-10,20.025924682617188,20.277471538365347,20.025924682617188,20.0957988092139,7998000
2000-11-13,20.109769821166992,20.389266274553606,19.746424431764392,20.03989570782034,9167400
2000-11-14,20.095800399780273,20.27747314331097,19.95605213552589,20.067850746929395,8370600
2000-11-15,20.207599639892578,20.431196869656258,20.09580102501074,20.291448601053958,8934800
2000-11-16,20.277477264404297,20.5010745326541,20.109779313216944,20.19362828881062,8971400
2000-11-17,20.193632125854492,20.347355276985567,20.08183347048644,20.277481117380532,9948000
2000-11-20,20.431190490722656,20.556963893196325,20.24951779826069,20.24951779826069,7809200
2000-11-21,20.822490692138672,21.101987211496237,20.389271087134446,20.389271087134446,12768000
2000-11-22,21.074045181274414,21.101994843318543,20.598900926524195,20.682749912656586,11543400
2000-11-24,21.11595344543457,21.171852726560804,21.004154883182103,21.03210452374522,5131800
2000-11-27,20.822490692138672,21.018138255688967,20.738641736331402,20.90633964794594,9067200
2000-11-28,20.80851936340332,21.088015929735132,20.640821423604233,20.696720736870596,10078200
2000-11-29,19.88617706298828,20.612868002746108,19.830277759929984,20.612868002746108,16306000
2000-11-30,19.676555633544922,20.12375007976185,19.355134625326503,20.01195146820762,14645600
2000-12-01,19.858232498168945,19.997980791611372,19.662584887349546,19.662584887349546,12051800
2000-12-04,20.277477264404297,20.34735141073236,19.844257557170298,19.85823238643591,8971400
2000-12-05,19.760406494140625,20.431198228029416,19.620658216247126,20.17965132782112,11625600
2000-12-06,19.28525733947754,19.676552415930708,19.159483922046164,19.480904877704123,17449000
2000-12-07,19.676555633544922,19.956052162430503,19.341159798882224,19.341159798882224,12825200
2000-12-08,19.78835678100586,19.970029548063117,19.41103641865617,19.690532983359642,10086000
2000-12-11,19.17346954345703,19.830286648808695,19.145519879399515,19.802336984751175,14654000
2000-12-12,19.355131149291992,19.536803860440582,19.21538290994692,19.49487938863706,11527800
2000-12-13,19.606685638427734,19.746433932358084,19.397063197532212,19.397063197532212,11973200
2000-12-14,19.117557525634766,19.494877739956504,19.033708589118824,19.397053980687904,14218400
2000-12-15,18.810121536254883,19.341165086312596,18.810121536254883,18.89397051784294,26030000
2000-12-18,19.313201904296875,19.4250004681423,18.796133546511793,18.838058007953826,12784200
2000-12-19,19.494882583618164,19.7883539343393,19.257310537796297,19.257310537796297,12678600
2000-12-20,19.047687530517578,19.56475608417066,19.03371270474317,19.50885678107303,11915200
2000-12-21,18.94986915588379,19.397063708235027,18.94986915588379,19.00576847492769,12695400
2000-12-22,19.411039352416992,19.43898901311162,18.921920290261056,18.977819611650308,8543200
2000-12-26,19.802331924438477,19.85823123826893,19.411036727625294,19.411036727625294,5580600
2000-12-27,19.62065887451172,19.9700295809667,19.494885420187924,19.858230954901106,10437800
2000-12-28,19.42501449584961,19.62066212386536,19.369115173559393,19.592712462720254,10854600
2000-12-29,19.438982009887695,19.676554040202642,19.229359630198037,19.45295683520034,9564000
2001-01-02,19.928102493286133,19.98400179901765,19.341159783105194,19.383084262403834,13101200
2001-01-03,19.061662673950195,20.067850146475426,19.061662673950195,19.928101886402477,20818000
2001-01-04,18.530620574951172,19.173462616012827,18.320998170257155,19.145512962053626,24566800
2001-01-05,18.61447525024414,19.01974535704375,18.516651431361474,18.530626262630427,18777800
2001-01-08,18.530620574951172,18.8240919415228,18.50267092099197,18.670368844747184,11058800
2001-01-09,18.334980010986328,18.474728334240798,18.209206520057307,18.474728334240798,11523600
2001-01-10,18.11137580871582,18.432796830012474,17.98560236559974,18.39087234897378,20620600
2001-01-11,18.279069900512695,18.53061673400599,18.19522095601493,18.251120252346773,10989200
2001-01-12,18.516647338867188,18.55857182340802,18.097402493458873,18.279075259802475,11894600
2001-01-16,18.293054580688477,18.432802896812913,18.01355794843961,18.30702941230092,15606600
2001-01-17,17.943675994873047,18.209197680155434,17.803927739461262,18.125348726908364,14723400
2001-01-18,17.6921329498291,18.027528835133918,17.664183292720367,18.01355400657955,17205000
2001-01-19,17.762001037597656,17.85982480413045,17.594303152112865,17.63622762348406,20292200
2001-01-22,17.943675994873047,18.027524948120117,17.72007878621419,17.831877390543617,13861600
2001-01-23,18.293054580688477,18.321004243913364,17.915734127152504,17.999583116827164,11131600
2001-01-24,18.251123428344727,18.446770999552097,18.111375163196605,18.390871693492848,12859800
2001-01-25,18.446775436401367,18.516649585781675,18.334976797392873,18.40485094677318,13595000
2001-01-26,18.11137580871582,18.46074648403827,18.04150167365133,18.446771657025373,11860000
2001-01-29,17.932493209838867,18.156090390539656,17.818459875937464,17.898954997462635,10545800
2001-01-30,18.330501556396484,18.435590820902473,17.932497056410647,18.22317413603718,9700400
2001-01-31,18.815704345703125,18.867130745366577,18.50266793076771,18.50266793076771,17017600
2001-02-01,18.668132781982422,18.815707776785473,18.513851848947407,18.815707776785473,9116600
2001-02-02,18.55632781982422,18.893960008880583,18.536204894273318,18.737442679337075,10397600
2001-02-05,18.961044311523438,19.028122451759028,18.614467949616486,18.614467949616486,10757400
2001-02-06,18.858192443847656,18.996823361780304,18.69273094599444,18.99458691148301,10953000
2001-02-07,18.961580276489258,19.139148622505054,18.837956201776528,18.993047910987503,11624800
2001-02-08,18.993057250976562,19.195350511414247,18.880672296828774,19.04924972805046,9898800
2001-02-09,19.29874038696289,19.47630878279152,19.04924570426704,19.04924570426704,10768000
2001-02-12,19.276260375976562,19.38639710837414,19.188600282762092,19.29873701515967,8320200
2001-02-13,19.05824089050293,19.18411149145275,18.970580762718832,19.094203184406453,9300800
2001-02-14,18.86492919921875,19.094193638452904,18.76827811756394,18.86942384063777,13480200
2001-02-15,18.54351806640625,18.745811333738718,18.329987332190978,18.70085632163241,13022400
2001-02-16,18.885164260864258,19.046998846251896,18.65589974147048,18.700853030807906,13480000
2001-02-20,18.835718154907227,18.968331571711893,18.57723242900827,18.790763146352756,7721600
2001-02-21,18.772783279418945,19.150396819960687,18.76828863548109,19.060490222336142,8660400
2001-02-22,18.92787742614746,18.993060917920996,18.768290966229625,18.88067594207531,9965000
2001-02-23,18.76828384399414,18.92787024335173,18.601954623021975,18.88066877719171,10157800
2001-02-26,18.835718154907227,18.880671448603465,18.57723242900827,18.622185722704508,9690400
2001-02-27,18.498563766479492,18.90314856435633,18.40865546199855,18.858195269544993,13944600
2001-02-28,18.217599868774414,18.64690945748258,18.18388404304616,18.54351551614523,11591200
2001-03-01,18.296262741088867,18.543509187281106,18.15465666433171,18.16140119906197,12507400
2001-03-02,18.70310401916504,18.851452983006872,18.471591286070954,18.58847088481983,10093800
2001-03-05,18.84695053100586,18.97057462757136,18.626677050580856,18.644657334288574,10030200
2001-03-06,18.790761947631836,18.948101895247934,18.700853651116656,18.90314688956128,9572400
2001-03-07,18.92787742614746,18.95934508219556,18.748062493709547,18.90315259427272,10331400
2001-03-08,19.296506881713867,19.296506881713867,18.88293084644885,18.9278841668527,11167600
2001-03-09,19.327960968017578,19.440345904918253,19.1638799204631,19.240300854423698,10905800
2001-03-12,18.826723098754883,19.327958903471085,18.82447492009676,19.327958903471085,11102000
2001-03-13,18.72334098815918,18.775037125911517,18.539029663622483,18.7008626171097,11603600
2001-03-14,18.574981689453125,18.65589897883914,18.419889932320267,18.498560757731887,11598800
2001-03-15,18.644662857055664,18.82447946625876,18.307508000943567,18.82447946625876,13140200
2001-03-16,18.363689422607422,18.633414174046376,18.3591947817692,18.397405230894446,21222200
2001-03-19,18.26479721069336,18.619932245504383,18.26254903219077,18.29626485029867,11753000
2001-03-20,18.129932403564453,18.581718454717212,18.118693227923714,18.273784934507237,11128800
2001-03-21,17.938879013061523,18.260299928334152,17.88718291412586,18.078236920578505,11964800
2001-03-22,17.464614868164062,17.9928253333855,16.902690300786098,17.925393699357066,18738000
2001-03-23,17.284799575805664,17.52080685891287,17.19713948281475,17.251083759688164,17656800
2001-03-26,17.588237762451172,17.698374490004802,17.48484385487015,17.529797131259265,14797200
2001-03-27,18.125444412231445,18.228838359384138,17.772555741458344,17.824253572463807,14715800
2001-03-28,17.678152084350586,17.981591091040258,17.487098021979914,17.914159438505592,11226800
2001-03-29,17.59722900390625,17.68938373623485,17.39718400595206,17.509568913335652,9389000
2001-03-30,18.206357955932617,18.206357955932617,17.756818253316997,17.768057431825536,13186600
2001-04-02,17.89167594909668,18.273785642540275,17.770300049875125,18.206354015798023,13300400
2001-04-03,17.50957679748535,17.8579691383328,17.30728353013547,17.824255022823124,14200800
2001-04-04,17.689382553100586,17.918648709149167,17.493833924841038,17.5095677422281,11742600
2001-04-05,18.190624237060547,18.20410987946021,17.824249994720766,17.959111563291014,11078400
2001-04-06,18.453611373901367,18.453611373901367,17.779301566951073,18.206364787657964,12139000
2001-04-09,18.545764923095703,18.664892695679427,18.41314979041278,18.453608440993882,11913800
2001-04-10,18.880674362182617,18.99081114913497,18.65590442929949,18.768289395741053,12221600
2001-04-11,18.417646408081055,18.70085525127853,18.34122374930361,18.667141137701403,14246800
2001-04-12,18.431133270263672,18.62443553687218,18.320996490638297,18.419894088423817,10998400
2001-04-16,19.004289627075195,19.01103244753219,18.458098876908434,18.458098876908434,11912600
